Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,raw_row_id
2023-08-10,S004,P0010,Furniture,West,189,71,33,74.8,32.62,15,Snowy,0,33.26,Autumn,58670
2023-08-10,S005,P0001,Electronics,West,445,408,49,405.69,81.13,20,Rainy,0,83.19,Spring,58681
2023-08-10,S005,P0002,Groceries,East,459,179,142,190.01,10.67,5,Snowy,0,15.25,Spring,58682
2023-08-10,S005,P0003,Furniture,East,499,459,154,455.04,56.53,20,Cloudy,0,55.12,Winter,58683
2023-08-10,S005,P0004,Furniture,West,425,63,109,61.65,65.06,10,Snowy,0,67.66,Winter,58684
2023-08-10,S005,P0005,Electronics,East,233,211,107,213.65,47.08,5,Snowy,0,51.85,Autumn,58685
2023-08-10,S005,P0006,Toys,West,151,12,54,21.42,80.14,0,Snowy,0,75.5,Spring,58686
2023-08-10,S005,P0007,Clothing,North,63,28,84,35.68,23.54,5,Sunny,1,20.05,Autumn,58687
2023-08-10,S005,P0008,Furniture,South,236,24,86,15.33,89.23,0,Snowy,0,94.06,Winter,58688
2023-08-10,S005,P0009,Toys,South,138,8,49,-1.93,75.33,10,Rainy,1,76.99,Winter,58689
2023-08-10,S005,P0010,Groceries,West,134,58,76,61.19,72.94,15,Sunny,1,70.72,Summer,58690
2023-08-11,S001,P0001,Clothing,West,422,90,149,96.63,20.54,10,Cloudy,1,21.62,Autumn,58701
2023-08-11,S001,P0002,Clothing,West,144,48,179,41.93,26.58,10,Sunny,0,27.59,Spring,58702
2023-08-11,S001,P0003,Groceries,South,327,60,188,72.73,37.02,20,Sunny,0,35.34,Winter,58703
2023-08-11,S001,P0004,Furniture,West,66,30,142,45.71,88.8,5,Snowy,1,93.14,Autumn,58704
2023-08-11,S001,P0005,Groceries,South,283,59,170,52.26,82.14,5,Rainy,1,80.77,Winter,58705
2023-08-11,S001,P0006,Groceries,East,214,179,145,174.64,21.42,5,Snowy,1,17.66,Spring,58706
2023-08-11,S001,P0007,Groceries,North,205,49,182,66.99,21.8,20,Snowy,1,19.66,Autumn,58707
2023-08-11,S001,P0008,Furniture,East,80,49,120,49.57,64.1,15,Snowy,1,63.77,Summer,58708
2023-08-11,S001,P0009,Clothing,North,131,66,55,62.33,43.92,10,Sunny,1,43.9,Spring,58709
2023-08-11,S001,P0010,Furniture,South,182,42,43,54.14,87.06,5,Snowy,0,84.71,Autumn,58710
2023-08-11,S002,P0001,Furniture,West,220,97,136,89.47,15.36,0,Cloudy,0,20.1,Autumn,58721
2023-08-11,S002,P0002,Toys,North,129,70,113,77.18,62.53,0,Snowy,1,62.4,Spring,58722
2023-08-11,S002,P0003,Groceries,South,294,29,107,37.13,99.34,0,Rainy,0,101.17,Winter,58723
2023-08-11,S002,P0004,Furniture,East,418,213,153,216.99,88.09,15,Cloudy,1,84.32,Autumn,58724
2023-08-11,S002,P0005,Electronics,North,490,403,139,419.17,28.4,10,Snowy,0,24.35,Winter,58725
2023-08-11,S002,P0006,Groceries,East,275,44,102,41.64,51.33,5,Rainy,0,53.12,Summer,58726
2023-08-11,S002,P0007,Toys,North,161,50,163,48.33,12.45,0,Rainy,0,10.69,Autumn,58727
2023-08-11,S002,P0008,Furniture,South,384,188,89,202.43,42.75,0,Rainy,0,45.9,Autumn,58728
2023-08-11,S002,P0009,Groceries,North,120,58,51,50.29,76.38,10,Cloudy,0,79.9,Spring,58729
2023-08-11,S002,P0010,Furniture,South,343,290,193,305.18,89.93,15,Sunny,0,92.83,Autumn,58730
2023-08-11,S003,P0001,Groceries,North,270,207,184,212.97,34.73,10,Cloudy,0,34.69,Winter,58741
2023-08-11,S003,P0002,Groceries,South,273,211,82,203.22,57.28,5,Cloudy,1,56.85,Spring,58742
2023-08-11,S003,P0003,Electronics,West,62,12,199,28.77,21.12,10,Sunny,0,20.53,Summer,58743
2023-08-11,S003,P0004,Groceries,East,323,266,151,283.94,45.36,5,Snowy,0,49.63,Winter,58744
2023-08-11,S003,P0005,Toys,North,334,116,70,121.64,84.1,10,Cloudy,0,85.46,Autumn,58745
2023-08-11,S003,P0006,Groceries,West,486,48,183,52.94,91.74,15,Snowy,0,87.97,Autumn,58746
2023-08-11,S003,P0007,Groceries,East,370,188,54,204.58,97.81,10,Snowy,0,98.06,Winter,58747
2023-08-11,S003,P0008,Toys,West,107,97,180,95.72,30.05,15,Rainy,1,33.39,Summer,58748
2023-08-11,S003,P0009,Toys,East,56,44,144,36.61,28.65,5,Rainy,1,24.91,Autumn,58749
2023-08-11,S003,P0010,Toys,West,452,397,67,411.81,86.3,20,Rainy,1,84.98,Spring,58750
2023-08-11,S004,P0001,Furniture,North,87,78,93,74.95,31.44,5,Rainy,1,29.37,Summer,58761
2023-08-11,S004,P0002,Furniture,West,482,187,189,181.09,67.29,5,Sunny,0,65.31,Summer,58762
2023-08-11,S004,P0003,Toys,West,77,20,169,24.61,35.07,10,Sunny,1,34.97,Winter,58763
2023-08-11,S004,P0004,Clothing,West,141,93,180,84.3,88.25,0,Cloudy,1,92.36,Autumn,58764
2023-08-11,S004,P0005,Clothing,South,455,451,146,470.55,51.01,10,Sunny,0,54.02,Autumn,58765
2023-08-11,S004,P0006,Groceries,West,380,98,88,95.42,58.35,15,Sunny,1,61.94,Autumn,58766
2023-08-11,S004,P0007,Furniture,West,109,105,39,123.62,75.97,10,Sunny,0,80.18,Summer,58767
2023-08-11,S004,P0008,Clothing,West,135,70,87,81.31,89.25,10,Cloudy,0,88.53,Autumn,58768
2023-08-11,S004,P0009,Toys,East,340,177,28,193.09,64.05,15,Sunny,0,66.58,Summer,58769
2023-08-11,S004,P0010,Toys,East,437,138,108,141.31,26.3,0,Sunny,0,29.29,Autumn,58770
2023-08-11,S005,P0001,Electronics,South,308,17,168,14.57,44.68,10,Cloudy,1,44.87,Summer,58781
2023-08-11,S005,P0002,Furniture,South,441,223,147,216.76,72.72,10,Snowy,0,76.64,Spring,58782
2023-08-11,S005,P0003,Furniture,West,221,95,152,86.34,25.56,15,Cloudy,0,29.14,Autumn,58783
2023-08-11,S005,P0004,Furniture,West,481,96,111,105.52,67.4,5,Cloudy,1,71.14,Spring,58784
2023-08-11,S005,P0005,Electronics,East,474,122,142,117.02,90.45,0,Rainy,1,93.32,Summer,58785
2023-08-11,S005,P0006,Electronics,East,248,35,183,38.93,50.5,0,Sunny,1,52.33,Autumn,58786
2023-08-11,S005,P0007,Groceries,North,391,1,105,14.84,13.89,10,Snowy,1,16.19,Summer,58787
2023-08-11,S005,P0008,Toys,North,461,31,144,34.87,50.25,15,Sunny,1,54.18,Autumn,58788
2023-08-11,S005,P0009,Toys,East,183,149,173,151.12,98.28,0,Rainy,0,96.65,Winter,58789
2023-08-11,S005,P0010,Groceries,West,267,143,149,151.36,56.82,15,Rainy,1,56.18,Winter,58790
2023-08-12,S001,P0001,Clothing,East,140,46,163,38.95,34.72,5,Snowy,0,37.8,Spring,58801
2023-08-12,S001,P0002,Toys,North,353,46,190,41.59,72.5,10,Sunny,1,74.76,Winter,58802
2023-08-12,S001,P0003,Clothing,South,361,41,58,43.0,30.87,5,Sunny,0,27.3,Winter,58803
2023-08-12,S001,P0004,Groceries,East,55,0,98,-8.34,53.56,0,Rainy,0,56.74,Winter,58804
2023-08-12,S001,P0005,Groceries,West,248,7,78,-2.68,37.73,10,Cloudy,1,40.7,Summer,58805
2023-08-12,S001,P0006,Furniture,North,54,30,64,44.81,15.79,0,Snowy,0,13.46,Autumn,58806
2023-08-12,S001,P0007,Clothing,South,242,75,36,94.27,13.19,0,Rainy,1,9.58,Summer,58807
2023-08-12,S001,P0008,Toys,North,438,293,186,312.25,36.23,5,Rainy,0,40.16,Spring,58808
2023-08-12,S001,P0009,Clothing,North,116,18,188,35.73,66.66,10,Rainy,0,69.17,Spring,58809
2023-08-12,S001,P0010,Groceries,South,178,118,86,110.31,88.55,10,Snowy,1,91.02,Spring,58810
2023-08-12,S002,P0001,Electronics,West,152,52,179,51.45,37.18,0,Cloudy,1,32.84,Autumn,58821
2023-08-12,S002,P0002,Electronics,North,197,94,159,110.41,22.86,20,Rainy,0,22.07,Autumn,58822
2023-08-12,S002,P0003,Clothing,West,148,2,68,2.59,64.02,0,Cloudy,0,61.91,Summer,58823
2023-08-12,S002,P0004,Groceries,North,176,100,95,91.54,18.64,0,Rainy,0,20.17,Spring,58824
2023-08-12,S002,P0005,Furniture,East,459,199,57,214.97,74.67,20,Rainy,1,70.82,Winter,58825
2023-08-12,S002,P0006,Toys,North,296,195,84,206.59,76.9,15,Snowy,1,77.77,Spring,58826
2023-08-12,S002,P0007,Clothing,South,125,87,167,101.42,91.77,5,Snowy,1,92.52,Winter,58827
2023-08-12,S002,P0008,Furniture,South,78,13,189,12.59,32.42,5,Sunny,1,32.84,Spring,58828
2023-08-12,S002,P0009,Toys,West,242,15,45,9.28,53.7,20,Cloudy,0,58.47,Winter,58829
2023-08-12,S002,P0010,Electronics,East,354,238,93,229.74,18.61,20,Cloudy,0,20.46,Autumn,58830
2023-08-12,S003,P0001,Electronics,South,59,8,155,27.05,90.28,5,Rainy,0,93.86,Spring,58841
2023-08-12,S003,P0002,Electronics,East,417,31,24,22.27,89.83,5,Rainy,1,87.6,Autumn,58842
2023-08-12,S003,P0003,Toys,West,376,198,175,217.42,88.97,5,Cloudy,1,86.96,Autumn,58843
2023-08-12,S003,P0004,Toys,South,477,462,191,481.63,56.0,15,Rainy,0,54.91,Winter,58844
2023-08-12,S003,P0005,Furniture,West,180,91,103,104.0,12.59,20,Sunny,1,15.75,Winter,58845
2023-08-12,S003,P0006,Furniture,East,417,0,84,17.33,17.34,20,Rainy,1,18.38,Summer,58846
2023-08-12,S003,P0007,Furniture,South,150,97,99,114.27,59.45,10,Sunny,1,60.36,Spring,58847
2023-08-12,S003,P0008,Groceries,East,498,389,163,394.21,83.98,10,Snowy,1,88.74,Spring,58848
2023-08-12,S003,P0009,Toys,North,62,46,68,51.41,53.66,15,Cloudy,1,58.2,Spring,58849
2023-08-12,S003,P0010,Clothing,North,157,145,125,140.2,49.3,15,Cloudy,0,46.57,Summer,58850
2023-08-12,S004,P0001,Clothing,East,182,70,179,82.2,30.35,15,Rainy,0,32.74,Winter,58861
2023-08-12,S004,P0002,Clothing,West,333,98,164,117.18,61.76,15,Cloudy,1,62.09,Summer,58862
2023-08-12,S004,P0003,Electronics,North,339,231,111,238.64,89.16,15,Snowy,0,92.03,Summer,58863
2023-08-12,S004,P0004,Clothing,West,261,3,73,12.9,57.19,15,Rainy,0,59.77,Autumn,58864
2023-08-12,S004,P0005,Toys,South,83,68,60,80.12,97.28,10,Cloudy,0,98.59,Summer,58865
2023-08-12,S004,P0006,Toys,North,248,120,179,133.06,17.81,5,Cloudy,1,16.41,Winter,58866
2023-08-12,S004,P0007,Electronics,West,141,12,197,28.08,93.59,0,Sunny,1,90.74,Winter,58867
2023-08-12,S004,P0008,Electronics,North,248,157,183,157.57,85.55,0,Sunny,1,85.02,Summer,58868
2023-08-12,S004,P0009,Furniture,South,365,178,149,188.75,12.91,0,Cloudy,1,13.17,Spring,58869
2023-08-12,S004,P0010,Toys,East,263,150,46,169.96,79.98,15,Snowy,0,79.35,Autumn,58870
2023-08-12,S005,P0001,Groceries,East,455,151,92,164.9,29.88,5,Rainy,1,28.79,Spring,58881
2023-08-12,S005,P0002,Groceries,South,440,12,43,26.49,50.11,0,Rainy,1,47.95,Spring,58882
2023-08-12,S005,P0003,Electronics,North,381,70,198,83.94,50.23,15,Rainy,1,49.27,Winter,58883
2023-08-12,S005,P0004,Clothing,North,134,70,116,75.04,18.4,20,Snowy,0,13.66,Summer,58884
2023-08-12,S005,P0005,Groceries,South,123,34,33,27.33,55.08,0,Sunny,1,54.3,Winter,58885
2023-08-12,S005,P0006,Groceries,East,485,335,61,349.14,29.46,0,Rainy,0,26.16,Summer,58886
2023-08-12,S005,P0007,Furniture,North,121,9,115,-0.3,26.91,5,Snowy,0,22.24,Spring,58887
2023-08-12,S005,P0008,Toys,South,375,345,65,341.89,32.55,20,Sunny,1,37.14,Winter,58888
2023-08-12,S005,P0009,Toys,South,492,288,58,284.02,77.19,0,Cloudy,1,81.25,Summer,58889
2023-08-12,S005,P0010,Groceries,West,397,273,105,284.62,95.68,20,Rainy,0,94.09,Spring,58890
2023-08-13,S001,P0001,Electronics,North,168,145,184,162.19,48.29,5,Sunny,1,52.92,Autumn,58901
2023-08-13,S001,P0002,Electronics,East,51,36,162,35.48,62.68,20,Rainy,1,62.71,Winter,58902
2023-08-13,S001,P0003,Furniture,East,211,18,134,33.54,14.97,10,Rainy,0,10.47,Summer,58903
2023-08-13,S001,P0004,Electronics,West,258,57,31,73.81,14.09,0,Rainy,1,9.57,Spring,58904
2023-08-13,S001,P0005,Groceries,South,290,272,189,262.86,50.33,20,Sunny,1,52.91,Spring,58905
2023-08-13,S001,P0006,Electronics,North,293,235,84,253.08,20.64,15,Snowy,0,22.59,Autumn,58906
2023-08-13,S001,P0007,Clothing,South,375,228,83,245.27,93.15,5,Snowy,1,90.77,Summer,58907
2023-08-13,S001,P0008,Electronics,South,247,4,77,-3.78,58.3,5,Sunny,0,55.13,Autumn,58908
2023-08-13,S001,P0009,Toys,North,254,19,32,37.19,11.34,15,Sunny,1,8.54,Summer,58909
2023-08-13,S001,P0010,Groceries,North,481,356,59,351.92,96.95,0,Rainy,0,100.47,Autumn,58910
2023-08-13,S002,P0001,Clothing,East,228,123,178,129.42,26.22,10,Sunny,1,30.99,Autumn,58921
2023-08-13,S002,P0002,Furniture,South,132,27,130,33.92,89.9,15,Snowy,0,92.83,Spring,58922
2023-08-13,S002,P0003,Groceries,South,360,121,170,134.56,84.96,15,Snowy,0,81.48,Autumn,58923
2023-08-13,S002,P0004,Groceries,South,330,282,43,282.21,51.95,15,Snowy,0,55.98,Summer,58924
2023-08-13,S002,P0005,Furniture,West,54,54,171,46.04,42.92,5,Sunny,0,46.25,Autumn,58925
2023-08-13,S002,P0006,Furniture,East,423,331,132,340.63,53.31,15,Sunny,0,54.9,Spring,58926
2023-08-13,S002,P0007,Toys,South,439,273,131,276.45,21.53,15,Snowy,1,21.77,Summer,58927
2023-08-13,S002,P0008,Electronics,East,355,274,39,284.3,52.31,20,Cloudy,1,53.5,Autumn,58928
2023-08-13,S002,P0009,Groceries,East,312,176,165,186.26,41.28,5,Sunny,1,40.69,Autumn,58929
2023-08-13,S002,P0010,Furniture,South,329,94,81,90.35,48.07,5,Snowy,0,51.84,Autumn,58930
2023-08-13,S003,P0001,Groceries,East,75,71,106,71.23,32.04,20,Sunny,1,34.94,Autumn,58941
2023-08-13,S003,P0002,Groceries,East,252,31,44,49.8,15.21,10,Sunny,1,14.19,Autumn,58942
2023-08-13,S003,P0003,Toys,West,350,93,125,110.05,99.72,0,Rainy,0,103.61,Winter,58943
2023-08-13,S003,P0004,Furniture,West,84,68,125,78.86,11.13,20,Rainy,0,7.55,Autumn,58944
2023-08-13,S003,P0005,Clothing,North,454,222,100,222.44,87.27,20,Cloudy,0,87.01,Summer,58945
2023-08-13,S003,P0006,Electronics,North,484,484,161,496.01,75.53,20,Snowy,0,78.05,Winter,58946
2023-08-13,S003,P0007,Electronics,East,379,165,137,167.88,17.58,20,Rainy,0,16.06,Autumn,58947
2023-08-13,S003,P0008,Clothing,South,102,91,107,87.22,94.0,10,Sunny,1,92.59,Winter,58948
2023-08-13,S003,P0009,Clothing,West,74,7,37,1.24,51.47,15,Rainy,0,52.9,Summer,58949
2023-08-13,S003,P0010,Toys,North,457,431,155,444.25,33.47,20,Rainy,0,37.59,Winter,58950
2023-08-13,S004,P0001,Clothing,North,106,23,145,35.49,62.56,20,Sunny,1,67.53,Summer,58961
2023-08-13,S004,P0002,Furniture,East,252,162,49,161.66,70.84,20,Cloudy,1,72.13,Winter,58962
2023-08-13,S004,P0003,Groceries,East,316,66,189,67.44,58.56,20,Rainy,1,55.97,Autumn,58963
2023-08-13,S004,P0004,Toys,North,64,64,21,75.33,67.12,20,Cloudy,0,69.05,Winter,58964
2023-08-13,S004,P0005,Furniture,South,353,121,46,138.73,14.31,5,Sunny,0,12.82,Spring,58965
2023-08-13,S004,P0006,Clothing,East,316,109,104,107.21,58.4,15,Sunny,1,56.0,Winter,58966
2023-08-13,S004,P0007,Toys,North,400,73,187,79.63,98.32,10,Cloudy,0,102.07,Summer,58967
2023-08-13,S004,P0008,Clothing,North,376,326,113,342.19,17.82,20,Snowy,1,22.73,Autumn,58968
2023-08-13,S004,P0009,Electronics,South,497,266,187,273.56,33.01,20,Snowy,1,37.76,Winter,58969
2023-08-13,S004,P0010,Furniture,South,241,8,35,5.76,60.59,0,Sunny,0,63.08,Summer,58970
2023-08-13,S005,P0001,Clothing,East,435,4,174,-3.69,75.72,5,Sunny,0,78.26,Spring,58981
2023-08-13,S005,P0002,Groceries,East,454,206,24,203.89,99.45,15,Rainy,1,103.04,Winter,58982
2023-08-13,S005,P0003,Toys,North,361,359,83,364.13,34.72,15,Cloudy,1,30.75,Spring,58983
2023-08-13,S005,P0004,Clothing,South,495,15,65,10.78,17.43,20,Rainy,1,16.85,Summer,58984
2023-08-13,S005,P0005,Groceries,North,441,116,58,111.58,68.62,5,Rainy,0,65.73,Summer,58985
2023-08-13,S005,P0006,Clothing,South,195,145,29,142.0,74.73,20,Snowy,0,70.65,Summer,58986
2023-08-13,S005,P0007,Clothing,North,419,84,110,94.96,18.76,0,Rainy,0,20.16,Autumn,58987
2023-08-13,S005,P0008,Clothing,East,439,93,123,99.71,41.15,0,Cloudy,0,38.94,Autumn,58988
2023-08-13,S005,P0009,Groceries,South,69,68,105,67.25,15.14,15,Sunny,1,14.51,Spring,58989
2023-08-13,S005,P0010,Groceries,West,250,13,179,5.04,89.63,0,Snowy,0,87.66,Autumn,58990
2023-08-14,S001,P0001,Groceries,South,386,72,181,88.02,51.7,0,Rainy,0,49.67,Winter,59001
2023-08-14,S001,P0002,Furniture,South,491,236,143,238.24,96.36,20,Cloudy,0,98.77,Summer,59002
2023-08-14,S001,P0003,Toys,South,302,267,78,276.07,11.62,15,Snowy,0,7.62,Summer,59003
2023-08-14,S001,P0004,Electronics,East,220,87,155,104.24,81.28,0,Snowy,1,86.1,Summer,59004
2023-08-14,S001,P0005,Toys,South,426,348,65,348.22,59.99,10,Sunny,0,60.62,Summer,59005
2023-08-14,S001,P0006,Groceries,East,303,205,45,214.12,60.78,15,Sunny,0,58.47,Summer,59006
2023-08-14,S001,P0007,Furniture,South,118,32,162,42.04,66.59,5,Rainy,1,69.37,Winter,59007
2023-08-14,S001,P0008,Furniture,West,379,266,104,264.41,88.75,15,Sunny,1,90.07,Winter,59008
2023-08-14,S001,P0009,Toys,North,116,60,56,73.53,96.91,10,Sunny,0,95.68,Autumn,59009
2023-08-14,S001,P0010,Groceries,West,320,15,88,22.74,73.24,0,Sunny,1,69.54,Spring,59010
2023-08-14,S002,P0001,Clothing,South,351,206,62,221.16,17.43,15,Snowy,1,13.14,Winter,59021
2023-08-14,S002,P0002,Clothing,East,85,74,141,64.62,64.41,0,Snowy,0,68.63,Winter,59022
2023-08-14,S002,P0003,Clothing,West,147,49,147,67.97,53.58,15,Cloudy,0,56.32,Autumn,59023
2023-08-14,S002,P0004,Clothing,East,434,4,115,23.64,93.77,5,Snowy,1,94.31,Spring,59024
2023-08-14,S002,P0005,Clothing,South,285,53,43,59.49,40.89,15,Snowy,1,43.94,Autumn,59025
2023-08-14,S002,P0006,Electronics,North,376,248,25,258.41,72.94,15,Sunny,0,70.75,Autumn,59026
2023-08-14,S002,P0007,Furniture,South,139,15,122,19.49,45.71,0,Sunny,0,46.35,Winter,59027
2023-08-14,S002,P0008,Clothing,North,310,160,22,162.0,40.26,20,Rainy,0,40.22,Autumn,59028
2023-08-14,S002,P0009,Toys,North,461,451,135,449.28,77.32,0,Sunny,0,77.03,Spring,59029
2023-08-14,S002,P0010,Electronics,East,221,28,142,31.61,57.41,15,Sunny,0,60.77,Spring,59030
2023-08-14,S003,P0001,Electronics,South,459,119,140,115.48,33.51,5,Sunny,0,32.37,Summer,59041
2023-08-14,S003,P0002,Electronics,West,470,440,22,449.47,43.47,20,Rainy,1,48.19,Autumn,59042
2023-08-14,S003,P0003,Electronics,North,339,45,53,37.66,28.94,10,Cloudy,1,31.15,Spring,59043
2023-08-14,S003,P0004,Electronics,East,271,138,30,137.01,37.62,0,Sunny,1,37.79,Summer,59044
2023-08-14,S003,P0005,Toys,East,417,403,128,418.2,46.05,15,Cloudy,0,48.78,Winter,59045
2023-08-14,S003,P0006,Furniture,East,119,16,56,17.54,10.65,10,Sunny,1,9.08,Autumn,59046
2023-08-14,S003,P0007,Toys,South,492,393,135,389.51,85.99,15,Rainy,1,81.08,Summer,59047
2023-08-14,S003,P0008,Groceries,West,357,298,113,313.99,29.9,5,Rainy,0,27.24,Winter,59048
2023-08-14,S003,P0009,Electronics,East,79,24,103,29.87,64.83,0,Cloudy,1,63.15,Winter,59049
2023-08-14,S003,P0010,Furniture,North,355,340,45,338.1,44.81,20,Cloudy,0,43.43,Spring,59050
2023-08-14,S004,P0001,Furniture,South,54,24,72,38.39,93.83,5,Rainy,1,97.83,Spring,59061
2023-08-14,S004,P0002,Toys,West,429,268,47,261.44,33.98,15,Cloudy,0,34.72,Winter,59062
2023-08-14,S004,P0003,Toys,South,154,126,167,122.07,90.95,20,Cloudy,0,93.26,Spring,59063
2023-08-14,S004,P0004,Electronics,South,290,7,27,4.25,21.57,10,Cloudy,0,23.98,Spring,59064
2023-08-14,S004,P0005,Groceries,North,179,54,141,71.19,64.02,10,Cloudy,1,64.1,Spring,59065
2023-08-14,S004,P0006,Furniture,East,283,106,37,102.58,16.66,20,Snowy,0,15.77,Summer,59066
2023-08-14,S004,P0007,Clothing,North,330,198,38,217.82,57.54,15,Cloudy,1,61.5,Winter,59067
2023-08-14,S004,P0008,Electronics,South,363,136,153,135.66,95.81,15,Rainy,0,96.7,Winter,59068
2023-08-14,S004,P0009,Furniture,North,411,216,165,235.37,74.3,0,Rainy,1,69.44,Winter,59069
2023-08-14,S004,P0010,Furniture,North,236,155,185,155.15,74.89,20,Rainy,0,76.53,Spring,59070
2023-08-14,S005,P0001,Toys,South,275,12,38,9.88,89.78,20,Cloudy,1,86.67,Autumn,59081
2023-08-14,S005,P0002,Furniture,South,169,18,21,17.97,80.44,0,Sunny,0,83.96,Spring,59082
2023-08-14,S005,P0003,Toys,North,89,83,46,85.52,46.77,0,Rainy,0,44.85,Autumn,59083
2023-08-14,S005,P0004,Furniture,South,96,72,35,77.25,15.82,20,Cloudy,0,11.16,Autumn,59084
2023-08-14,S005,P0005,Toys,North,209,78,76,68.23,84.53,10,Snowy,0,85.16,Spring,59085
2023-08-14,S005,P0006,Electronics,West,256,199,144,210.49,28.08,15,Cloudy,0,32.68,Spring,59086
2023-08-14,S005,P0007,Electronics,North,222,201,112,215.05,41.76,15,Rainy,1,43.63,Autumn,59087
2023-08-14,S005,P0008,Groceries,East,441,75,175,92.65,86.37,5,Rainy,0,88.44,Spring,59088
2023-08-14,S005,P0009,Clothing,West,86,56,49,71.83,16.36,20,Snowy,0,15.92,Winter,59089
2023-08-14,S005,P0010,Groceries,East,308,95,125,88.16,12.26,20,Snowy,0,16.74,Autumn,59090
2023-08-15,S001,P0001,Clothing,West,408,289,148,285.27,46.93,15,Snowy,1,49.74,Winter,59101
2023-08-15,S001,P0002,Groceries,East,229,22,103,13.06,59.61,0,Sunny,1,63.67,Summer,59102
2023-08-15,S001,P0003,Toys,South,69,49,22,43.81,47.63,15,Cloudy,1,45.76,Autumn,59103
2023-08-15,S001,P0004,Electronics,South,263,95,98,114.2,62.89,0,Cloudy,0,61.96,Summer,59104
2023-08-15,S001,P0005,Clothing,West,246,2,50,3.89,42.06,5,Cloudy,1,38.55,Summer,59105
2023-08-15,S001,P0006,Groceries,South,403,207,111,203.02,78.74,20,Rainy,1,81.3,Autumn,59106
2023-08-15,S001,P0007,Groceries,North,465,223,155,219.67,23.55,10,Cloudy,1,22.35,Autumn,59107
2023-08-15,S001,P0008,Electronics,East,63,19,163,12.79,22.73,0,Rainy,0,23.91,Winter,59108
2023-08-15,S001,P0009,Electronics,East,177,97,199,115.86,47.97,5,Sunny,1,50.13,Spring,59109
2023-08-15,S001,P0010,Toys,West,137,40,138,45.69,60.35,5,Sunny,0,62.61,Winter,59110
2023-08-15,S002,P0001,Electronics,North,316,63,66,57.64,15.01,15,Snowy,1,19.89,Autumn,59121
2023-08-15,S002,P0002,Groceries,North,273,81,65,83.65,29.8,5,Sunny,1,25.6,Autumn,59122
2023-08-15,S002,P0003,Toys,West,225,58,197,70.42,38.12,0,Cloudy,0,38.51,Summer,59123
2023-08-15,S002,P0004,Toys,West,422,350,104,350.37,14.23,15,Snowy,0,10.2,Summer,59124
2023-08-15,S002,P0005,Furniture,South,60,16,180,7.6,72.26,15,Sunny,0,75.2,Autumn,59125
2023-08-15,S002,P0006,Toys,South,209,141,143,160.13,24.62,15,Snowy,1,20.09,Spring,59126
2023-08-15,S002,P0007,Clothing,North,457,242,181,251.45,74.17,15,Cloudy,1,71.09,Spring,59127
2023-08-15,S002,P0008,Furniture,West,375,148,32,151.03,50.05,20,Sunny,0,48.08,Winter,59128
2023-08-15,S002,P0009,Electronics,West,103,99,101,105.6,11.57,0,Sunny,1,10.72,Autumn,59129
2023-08-15,S002,P0010,Electronics,North,333,135,76,132.17,68.69,15,Cloudy,0,70.55,Spring,59130
2023-08-15,S003,P0001,Electronics,West,291,101,66,116.91,21.02,0,Rainy,1,19.19,Winter,59141
2023-08-15,S003,P0002,Electronics,East,340,84,73,98.62,35.03,5,Snowy,1,34.85,Winter,59142
2023-08-15,S003,P0003,Clothing,East,192,40,56,44.77,45.03,10,Sunny,1,46.96,Summer,59143
2023-08-15,S003,P0004,Clothing,South,227,37,169,55.97,46.49,0,Sunny,0,45.98,Summer,59144
2023-08-15,S003,P0005,Furniture,South,500,231,117,230.83,95.64,20,Snowy,0,94.3,Summer,59145
2023-08-15,S003,P0006,Groceries,South,401,162,64,181.98,20.33,0,Cloudy,1,16.86,Autumn,59146
2023-08-15,S003,P0007,Electronics,South,308,66,156,83.38,93.39,10,Cloudy,0,96.59,Spring,59147
2023-08-15,S003,P0008,Clothing,North,111,17,80,32.26,82.88,15,Rainy,1,78.28,Spring,59148
2023-08-15,S003,P0009,Clothing,East,265,38,148,50.92,74.53,10,Sunny,1,75.98,Winter,59149
2023-08-15,S003,P0010,Groceries,East,347,109,71,112.11,53.09,5,Sunny,1,49.39,Winter,59150
2023-08-15,S004,P0001,Furniture,East,397,81,169,86.81,33.93,20,Sunny,0,38.15,Summer,59161
2023-08-15,S004,P0002,Electronics,South,475,13,152,24.82,40.29,10,Snowy,1,39.71,Spring,59162
2023-08-15,S004,P0003,Clothing,North,408,36,173,32.11,83.76,5,Sunny,0,82.9,Spring,59163
2023-08-15,S004,P0004,Clothing,South,200,64,64,68.45,48.06,15,Rainy,1,44.23,Summer,59164
2023-08-15,S004,P0005,Groceries,West,235,71,55,76.82,92.88,15,Sunny,1,96.15,Summer,59165
2023-08-15,S004,P0006,Clothing,South,265,132,137,124.93,79.7,10,Sunny,1,75.8,Spring,59166
2023-08-15,S004,P0007,Furniture,East,334,44,87,62.85,70.01,5,Cloudy,1,65.05,Winter,59167
2023-08-15,S004,P0008,Toys,South,442,201,144,209.41,46.88,0,Snowy,0,46.5,Autumn,59168
2023-08-15,S004,P0009,Clothing,South,402,246,74,238.68,66.05,10,Sunny,0,61.78,Spring,59169
2023-08-15,S004,P0010,Clothing,North,237,126,138,123.33,74.08,20,Sunny,0,76.31,Autumn,59170
